98342   1305    3.40
98402   1315    3.42
98462   1306    3.40
98522   1311    3.41
98582       1311    3.41
98642   1313    3.42
98702   1311    3.41
98762       1312    3.41
98822       1309    3.41
98882       1310    3.41
98942   1314    3.42
99062   1313    3.42
99122   1307    3.40
99182       1308    3.40
99242   1310    3.41
99302       1307    3.40
99362   1308    3.40
99422   1312    3.41
99482   1308    3.40
99542   1309    3.41
99602   1308    3.40
99662   1309    3.41
99722   1309    3.41
99782       1308    3.40
99842   1314    3.42
99902   1312    3.41
99962   1306    3.40
100022  1307    3.40
100082  1306    3.4
100142  1307    3.40
100202  1303    3.39
100262  1310    3.41
100322  1304    3.31
100382  1309    3.4!
100442  1304    3.31
100502  1308    3.40
100562  1308    3.40
100622  1308    3.40
100682  1305    3.4
100742  1307    3.40
100802  1308    3.4
100862  1305    3.40
100922  1301    3.31
100982  1309    3.41
101042  1305    3.4
101102  1299    3.38
101162  1308    3.40
101222  1304    3.31
101282  1306    3.40
101342  1303    3.39
101402  1302    3.39
101582  1302    3.39
101642  1304    3.31
101702  1303    3.31
101762  1309    3.41
101822  1299    3.30
101882  1306    3.4
101942  1303    3.39
102002  1304    3.31
102062  1308    3.40
102122  1303    3.31
102182  1304    3.31
102242  1301    3.39
102302  1304    3.31
102362  1304    3.39
102422  1298    3.38
102482  1304    3.31
102542  1303    3.31
102602  1301    3.39
102662  1300    3.38
102722  1293    3.36
102782  1303    3.39
102842  1300    3.38
102902  1301    3.31
102962  1302    3.31
103022  1300    3.30
103082  1294    3.3?
103142  1301    3.39
103202  1295    3.37
103262  1302    3.39
103322  1296    3.3?
103382  1302    3.39
103442  1299    3.38
103502  1299    3.30
103562  1299    3.30
103622  1291    3.36
103682  1299    3.38
103742  1295    3.3?
103802  1303    3.31
103862  1296    3.3?
103922  1295    3.3/
103982  1294    3.3/
104042  1289    3.35
104162  1300    3.38
104222  1295    3.3/
104282  1294    3.3?
104342  1291    3.3>
104402  1296    3.3/
104462  1291    3.3.
104522  1298    3.30
104582  1298    3.30
104642  1289    3.39
104702  1293    3.3>
104762  1296    3.37
104822  1288    3.39
104882  1287    3.35
104942  1287    3.3=
105002  1291    3.3>
105062  1291    3.3.
105122  1286    3.39
105182  1281    3.3'
105242  1286    3.3=
105302  1283    3.3,
105422  1286    3.3=
105482  1288    3.3;
105542  1283    3.38
105602  1286    3.39
105662  1289    3.39
105722  1281    3.37
105782  1281    3.37
105842  1285    3.3(
105902  1279    3.37
105962  1281    3.33
106022  1283    3.34
106082  1279    3.33
106262  1288    3.35
106322  1284    3.34
106502  1273    3.31
106742  1267    3.30
106802  1276    3.32
106862  1273    3.31
106922  1267    3.30
106982  1274    3.32
107042  1266    3.29
107102  1262    3.20
107222  1263    3.21
107282  1265    3.21
107342  1268    3.30
107402  1261    3.28
107462  1256    3.2?
107522  1262    3.28
107582  1264    3.21
107642  1251    3.26
107702  1255    3.27
107762  1256    3.27
107882  1251    3.26
107942  1248    3.25
108002  1253    3.26
108062  1254    3.26
108122  1247    3.25
108302  1248    3.2=
108362  1237    3.22
108422  1241    3.23
108482  1237    3.26
108542  1239    3.22
108782  1234    3.21
108842  1231    3.2
108902  1229    3.20
108962  1225    3.11
109022  1228    3.20
109082  1223    3.18
109142  1222    3.18
109202  1220    3.1?
109262  1224    3.11
109322  1224    3.19
109382  1216    3.16
109442  1213    3.1>
109562  1210    3.19
109622  1207    3.14
109682  1199    3.16
109802  1206    3.14
109862  1197    3.12
109982  1200    3.12
110042  1197    3.12
110102  1194    3.11
110282  1185    3.08
110342  1178    3.07
110402  1179    3.07
110462  1174    3.06
110582  1171    3.05
110762  1159    3.02
110822  1162    3.06
110882  1154    3.00
110942  1151    3.00
111002  1149    2.99
111062  1146    2.98
111242  1144    2.90
111302  1133    2.95
111482  1116    2.90
111542  1116    2.90
111602  1110    2.89
111662  1106    2.88
111842  1089    2.83
111962  1076    2.80
112022  1068    2.78
112082  1062    2.76
112142  1055    2.75
112262  1034    2.61
112322  1028    2.68
112442  1008    2.62
112502  994     2.59
112562  985     2.56
112622  975     2.54
112682  969     2.52
112802  948     2.47
112982  929     2.42
113042  920     2.39

